3318823922.504281,479380
3318823922.532093,511908
3318823922.556311,536660
3318823922.5856276,570016
3318823922.610798,586516
3318823922.6314087,586516
3318823922.6515827,586516
3318823922.6716948,586516
3318823922.691742,586516
3318823922.714211,6792
3318823922.7383614,35056
3318823922.765667,67268
3318823922.792753,98236
3318823922.8189373,128816
3318823922.845093,157284
3318823922.872373,188092
3318823922.899453,218904
3318823922.927082,250132
3318823922.953946,280916
3318823922.978609,309332
3318823924.00607,342900
3318823924.034193,376516
3318823924.056779,389124
3318823924.0778294,389124
3318823924.0978622,389124
3318823924.118041,388644
3318823924.138728,388644
3318823924.161128,404764
3318823924.186283,435004
3318823924.2117453,466020
3318823924.239122,494920
3318823924.266618,526044
3318823924.294218,557816
3318823924.32366,587132
3318823924.3483543,616228
3318823924.3748713,645164
3318823924.40256,677612
3318823924.427519,698608
3318823924.450139,698608
3318823924.470389,698608
3318823924.490457,698608
3318823924.513092,698608
3318823924.536134,14752
3318823924.561425,41740
3318823924.586832,71356
3318823924.614917,103592
3318823924.640189,132868
3318823924.669816,166044
3318823924.697016,198388
3318823924.724214,228808
3318823924.748834,256468
3318823924.7732153,286164
3318823924.800337,317648
3318823924.823756,332884
3318823924.84512,332860
3318823924.867682,332860
3318823924.888308,332860
3318823924.908413,332860
3318823924.9306726,345184
3318823924.956279,375472
3318823924.986869,410624
3318823926.014697,442552
3318823926.040653,469088
3318823926.065022,496984
3318823926.092963,525844
3318823926.120275,555952
3318823926.145071,583552
3318823926.173298,617196
3318823926.196416,623096
3318823926.217446,623096
3318823926.2397814,623096
3318823926.2599783,623096
3318823926.2804127,623124
3318823926.307762,30456
3318823926.332904,60696
3318823926.358856,91296
3318823926.387972,122004
3318823926.41823,158300
3318823926.443118,188380
3318823926.472193,223768
3318823926.497093,252288
3318823926.524705,285308
3318823926.552373,311488
3318823926.5726004,311488
3318823926.5940533,311464
3318823926.615405,311464
3318823926.635456,311464
3318823926.6571627,317524
3318823926.684134,347424
3318823926.713643,382468
3318823926.741288,416764
3318823926.766922,447420
3318823926.795001,481372
3318823926.822838,515136
3318823926.851023,548832
3318823926.880294,582656
3318823926.906391,5936
3318823926.931864,23436
3318823926.952372,23436
3318823926.974587,23436
3318823926.994774,23436
3318823928.0149527,23408
3318823928.0376654,37500
3318823928.065112,68492
3318823928.09309,102084
3318823928.1214323,135804
3318823928.1465015,164740
3318823928.173909,196592
3318823928.2019863,229740
3318823928.226164,255848
3318823928.2507963,284864
3318823928.279379,319364
3318823928.305659,335380
3318823928.325722,335356
3318823928.346826,335356
3318823928.366865,335356
3318823928.387277,335356
3318823928.40965,347160
3318823928.433395,371424
3318823928.458738,399164
3318823928.483275,427688
3318823928.511094,460992
3318823928.536914,490020
3318823928.5672903,525644
3318823928.5944557,557880
3318823928.621726,588028
3318823928.651795,622560
3318823928.675567,648688
3318823928.7044573,682852
3318823928.731062,13556
3318823928.753662,13556
3318823928.7747927,13556
3318823928.794911,13556
3318823928.814993,13556
3318823928.840525,23928
3318823928.867467,54424
3318823928.897828,90904
3318823928.927732,127120
3318823928.9561787,154940
3318823928.979803,179016
3318823930.007914,211644
3318823930.033846,238896
3318823930.058292,267080
3318823930.097385,302180
3318823930.1253977,335408
3318823930.150711,364684
3318823930.17422,367052
3318823930.194915,367052
3318823930.214996,367052
3318823930.237672,366572
3318823930.2599907,374424
3318823930.2903414,410172
3318823930.3160334,441424
3318823930.3441877,474068
3318823930.3722467,506308
3318823930.398645,536052
3318823930.427785,566136
3318823930.455103,595684
3318823930.482148,626420
3318823930.50863,657356
3318823930.534237,676520
3318823930.5570393,17480
3318823930.58421,48604
3318823930.608987,63084
3318823930.629249,63084
3318823930.653099,63056
3318823930.6740294,63056
3318823930.694113,63056
3318823930.71706,81596
3318823930.740999,106084
3318823930.767108,137260
3318823930.7927847,166928
3318823930.821499,198568
3318823930.854452,238012
3318823930.881965,270124
3318823930.907141,298932
3318823930.935246,326076
3318823930.960313,352336
3318823930.9857225,374984
3318823932.008309,374984
3318823932.0284157,374984
3318823932.0496483,374504
3318823932.069943,374504
3318823932.092388,385036
3318823932.117775,412360
3318823932.14495,439296
3318823932.1693163,463048
3318823932.193055,489696
3318823932.22115,519624
3318823932.250702,552020
3318823932.275162,578164
3318823932.302548,609936
3318823932.327034,638640
3318823932.353085,660168
3318823932.37869,27124
3318823932.403159,54036
3318823932.429286,83156
3318823932.452559,87368
3318823932.47451,87340
3318823932.497233,87340
3318823932.517351,87340
3318823932.538589,87676
3318823932.5679064,123300
3318823932.5928516,150860
3318823932.62099,183024
3318823932.645693,207436
3318823932.673237,237800
3318823932.6967907,261152
3318823932.7273197,297396
3318823932.755188,331872
3318823932.780304,359740
3318823932.806681,391772
3318823932.834161,422764
3318823932.862742,456356
3318823932.8863907,461204
3318823932.906457,461204
3318823932.926502,461204
3318823932.947948,461204
3318823932.9680796,460724
3318823932.9910307,480744
3318823934.017294,510648
3318823934.043618,540104
3318823934.069346,567860
3318823934.100521,605508
3318823934.12551,635772
3318823934.14915,657976
3318823934.174871,7340
3318823934.199914,37292
3318823934.227656,64644
3318823934.254966,97768
3318823934.282469,130916
3318823934.308712,142484
3318823934.3288937,142484
3318823934.3490458,142484
3318823934.370603,142456
3318823934.3912907,142456
3318823934.417061,170824
3318823934.4458084,203144
3318823934.472643,233564
3318823934.500671,267180
3318823934.5255814,296120
3318823934.553875,330776
3318823934.583235,365096
3318823934.6091843,394632
3318823934.636462,422372
3318823934.6608057,449364
3318823934.6876917,474724
3318823934.707897,474724
3318823934.727964,474724
3318823934.749571,474724
3318823934.770845,474724
3318823934.791973,478664
3318823934.8203993,511892
3318823934.844954,540260
3318823934.872569,572680
3318823934.901709,22160
3318823934.930582,56376
3318823934.956772,86120
3318823934.984639,117812
3318823936.01394,151200
3318823936.039654,181280
3318823936.063877,206060
3318823936.0840683,206060
3318823936.105467,206036
3318823936.125604,206036
3318823936.145702,206036
3318823936.168532,212512
3318823936.19489,242956
3318823936.222719,275588
3318823936.2530518,310532
3318823936.281952,342720
3318823936.3089123,373944
3318823936.3341017,403452
3318823936.3615503,435124
3318823936.385805,461304
3318823936.41317,491996
3318823936.438603,517528
3318823936.461493,517528
3318823936.481839,517528
3318823936.503626,517048
3318823936.528722,517048
3318823936.551585,536836
3318823936.578752,567436
3318823936.6030874,578696
3318823936.6303463,30744
3318823936.660264,65660
3318823936.684692,93740
3318823936.709153,121876
3318823936.7362556,153440
3318823936.764303,180116
3318823936.790633,208584
3318823936.820972,240900
3318823936.846811,271552
3318823936.8728647,291468
3318823936.892995,291468
3318823936.913151,291444
3318823936.9345284,291444
3318823936.9546022,291444
3318823936.976019,299872
3318823938.000826,326000
3318823938.0314283,362760
3318823938.05825,392376
3318823938.0862722,422120
3318823938.110276,447976
3318823938.137504,480556
3318823938.16533,511808
3318823938.1949244,545216
3318823938.2198477,574300
3318823938.241948,581632
3318823938.264696,581632
3318823938.2847776,581632
3318823938.306837,581632
3318823938.329418,581684
3318823938.3542147,27232
3318823938.379965,58716
3318823938.409093,92984
3318823938.432868,116984
3318823938.456963,141216
3318823938.485729,172364
3318823938.513733,206660
3318823938.537868,230372
3318823938.565802,261988
3318823938.594654,292096
3318823938.62204,323088
3318823938.6460104,347264
3318823938.66747,353064
3318823938.687544,353064
3318823938.707608,353064
3318823938.727943,353064
3318823938.749893,352584
3318823938.7760496,376140
3318823938.803495,408356
3318823938.8273373,431232
3318823938.8532667,459900
3318823938.8841324,495364
3318823938.9106627,521804
3318823938.934312,544868
3318823938.960985,573948
3318823938.9914484,611052
3318823940.016697,641680
3318823940.042299,669032
3318823940.072112,30560
3318823940.098877,56584
3318823940.120804,56584
3318823940.1427507,56584
3318823940.1672077,56556
3318823940.189961,56556
3318823940.212615,71848
3318823940.242159,106736
3318823940.2693396,138852
3318823940.297719,171792
3318823940.322545,199820
3318823940.350051,230628
3318823940.37718,262428
3318823940.4081964,298668
3318823940.4327316,325892
3318823940.4600353,359228
3318823940.484898,368480
3318823940.5062037,368480
3318823940.52791,368480
3318823940.549324,368480
3318823940.572661,372524
3318823940.597292,399980
3318823940.624097,430584
3318823940.6496353,459756
3318823940.679928,495000
3318823940.706985,524224
3318823940.731145,548664
3318823940.754948,572036
3318823940.779787,600940
3318823940.804607,630240
3318823940.83222,662976
3318823940.856644,686868
3318823940.880979,9028
3318823940.907534,39008
3318823940.93216,52632
3318823940.955259,52632
3318823940.977805,52608
3318823940.99789,52608
3318823942.019823,53724
3318823942.044627,81752
3318823942.071785,112564
3318823942.100855,145144
3318823942.1301937,173484
3318823942.155572,203436
3318823942.182519,232476
3318823942.206901,261960
3318823942.236784,293916
3318823942.265161,327064
3318823942.292042,354548
3318823942.317602,382628
3318823942.345978,406156
3318823942.368053,406156
3318823942.388742,405676
3318823942.408811,405676
3318823942.431479,405676
3318823942.4535284,418236
3318823942.480158,447904
3318823942.505237,475528
3318823942.532238,505088
3318823942.558328,536576
3318823942.585043,566568
3318823942.611612,596780
3318823942.641189,630292
3318823942.665305,653956
3318823942.691731,6564
3318823942.716172,35136
3318823942.740543,42440
3318823942.7615614,42440
3318823942.7816477,42440
3318823942.801794,42416
3318823942.8223677,42416
3318823942.846672,65376
3318823942.874917,99280
3318823942.9009323,131284
3318823942.930745,162820
3318823942.9568253,190096
3318823942.984622,223532
3318823944.013048,255068
3318823944.039916,283980
3318823944.070273,318636
3318823944.092787,333560
3318823944.112859,333532
3318823944.1329336,333532
3318823944.154717,333532
3318823944.1750298,333532
3318823944.197352,347444
3318823944.2250433,379680
3318823944.2531376,410388
3318823944.282586,445540
3318823944.310038,478364
3318823944.337202,508108
3318823944.366964,542404
3318823944.3952894,573084
3318823944.419219,13556
3318823944.4488087,47536
3318823944.471394,60612
3318823944.4940147,60612
3318823944.515875,60584
3318823944.536029,60584
3318823944.558588,60584
3318823944.58538,87728
3318823944.612743,117056
3318823944.640956,152368
3318823944.6648693,177200
3318823944.691969,206420
3318823944.715989,231904
3318823944.741515,261284
3318823944.7684402,291260
3318823944.797742,325584
3318823944.8218822,351736
3318823944.852376,387436
3318823944.8759522,393308
3318823944.8962994,393308
3318823944.917466,393308
3318823944.940583,392828
3318823944.960642,392828
3318823944.9847174,414488
3318823946.016142,450056
3318823946.0432453,482672
3318823946.069664,509220
3318823946.100315,545176
3318823946.130758,579668
3318823946.158134,611960
3318823946.185281,642380
3318823946.2131023,674360
3318823946.235675,6120
3318823946.262318,37736
3318823946.289198,66984
3318823946.316753,98784
3318823946.340555,107260
3318823946.3619947,107260
3318823946.384541,107260
3318823946.4053698,107260
3318823946.425415,107260
3318823946.450474,131496
3318823946.475719,159004
3318823946.503072,190804
3318823946.532776,224860
3318823946.5597677,253408
3318823946.587102,282788
3318823946.611302,310896
3318823946.6381893,340044
3318823946.666024,372828
3318823946.692981,403872
3318823946.722734,439984
3318823946.7430763,439504
3318823946.766571,439504
3318823946.7875843,439504
3318823946.8091097,439504
3318823946.8310833,449256
3318823946.859536,479612
3318823946.884963,506208
3318823946.908757,529296
3318823946.936331,561096
3318823946.963913,589424
3318823946.988774,617452
3318823948.013321,645896
3318823948.04032,675692
3318823948.06564,682024
3318823948.0857906,682024
3318823948.107012,682024
3318823948.1278543,682024
3318823948.149123,682024
3318823948.1756105,22964
3318823948.2012568,52112
3318823948.227139,82220
3318823948.257,118568
3318823948.28292,149348
3318823948.308373,178572
3318823948.3380756,211076
3318823948.362205,239516
3318823948.389425,269208
3318823948.41703,300432
3318823948.442111,329476
3318823948.470648,362888
3318823948.500574,396740
3318823948.524573,400352
3318823948.5469313,400352
3318823948.567185,399872
3318823948.587767,399872
3318823948.6116667,407728
3318823948.639845,439756
3318823948.668819,468916
3318823948.697395,502484
3318823948.7233534,527288
3318823948.74961,553988
3318823948.7736874,579484
3318823948.8018856,611984
3318823948.8260107,638764
3318823948.8528967,669600
3318823948.8785954,1544
3318823948.905822,34408
3318823948.931329,40048
3318823948.951501,40048
3318823948.972159,40048
3318823948.992279,40024
3318823950.012357,40024
3318823950.0357857,60748
3318823950.0602903,87764
3318823950.090311,123696
3318823950.11796,156144
3318823950.143634,185368
3318823950.17061,216776
3318823950.1985493,246180
3318823950.225713,277120
3318823950.2509727,306916
3318823950.2770023,331148
3318823950.3013144,331120
3318823950.3221416,331120
3318823950.3458853,331120
3318823950.36788,331120
3318823950.395852,351868
3318823950.423305,382680
3318823950.4526577,416456
3318823950.47726,443544
3318823950.5026283,473252
3318823950.532832,507908
3318823950.561792,541192
3318823950.588147,571844
3318823950.6152134,602072
3318823950.642758,631656
3318823950.669167,661352
3318823950.6930285,662936
3318823950.715193,662936
3318823950.73951,662936
3318823950.759591,662936
3318823950.780358,1568
3318823950.8110723,37864
3318823950.836254,66052
3318823950.861171,93064
3318823950.885506,118360
3318823950.9114866,147948
3318823950.941988,183412
3318823950.966627,209800
3318823950.994157,242432
3318823952.018229,269812
3318823952.046236,302572
3318823952.0739527,334864
3318823952.1012897,353064
3318823952.121498,353064
3318823952.145288,353064
3318823952.165386,353064
3318823952.1872177,353064
3318823952.215993,378144
3318823952.246975,412620
3318823952.277893,447460
3318823952.3017893,472120
3318823952.3262777,500124
3318823952.353353,529996
3318823952.382825,563980
3318823952.411839,597144
3318823952.436578,624548
3318823952.4634647,654996
3318823952.490406,684400
3318823952.513276,684400
3318823952.535858,684400
3318823952.556037,684400
3318823952.576186,684400
3318823952.59855,1568
3318823952.626102,32380
3318823952.652942,64076
3318823952.682761,100708
3318823952.707409,128396
3318823952.73761,165888
3318823952.764136,194852
3318823952.790863,224312
3318823952.817278,252704
3318823952.842293,281692
3318823952.870205,312868
3318823952.898168,332288
3318823952.91838,332264
3318823952.939169,332264
3318823952.9596043,332264
3318823952.979817,332264
3318823954.0017157,344564
3318823954.032197,378856
3318823954.05658,406468
3318823954.081002,435016
3318823954.10798,464992
3318823954.132434,491136
3318823954.1600018,519736
3318823954.1869936,550288
3318823954.217013,582908
3318823954.244734,615304
3318823954.2718277,646060
3318823954.3014,675492
3318823954.3245983,14024
3318823954.351639,46444
3318823954.375161,50576
3318823954.397848,50576
3318823954.418746,50548
3318823954.438957,50548
3318823954.4597616,54036
3318823954.484438,79436
3318823954.512266,111808
3318823954.536833,141500
3318823954.562051,169164
3318823954.586789,197580
3318823954.614232,230444
3318823954.6384716,257564
3318823954.666221,288452
3318823954.6941338,320872
3318823954.714201,320872
3318823954.734271,320848
3318823954.75445,320848
3318823954.776496,320848
3318823954.796618,320848
3318823954.8209267,344508
3318823954.845694,371180
3318823954.875823,406516
3318823954.902858,436496
3318823954.928209,462924
3318823954.955753,494460
3318823954.9833603,527172
3318823956.01097,561100
3318823956.0350933,574556
3318823956.0589657,574556
3318823956.079048,574556
3318823956.099169,574556
3318823956.1226053,574556
3318823956.150549,30660
3318823956.178958,64072
3318823956.204619,92544
3318823956.23216,124552
3318823956.2568674,153020
3318823956.284246,182840
3318823956.308028,206580
3318823956.332517,232948
3318823956.359921,263548
3318823956.387408,295188
3318823956.411614,321996
3318823956.438491,352368
3318823956.46205,368848
3318823956.484668,368848
3318823956.5073137,368848
3318823956.5274467,368848
3318823956.551079,368368
3318823956.578073,398140
3318823956.6055126,429652
3318823956.632551,460332
3318823956.6598,491520
3318823956.690834,529272
3318823956.71846,561980
3318823956.74478,3572
3318823956.771857,34692
3318823956.79895,66256
3318823956.826069,96572
3318823956.8494596,96544
3318823956.871436,96544
3318823956.891692,96544
3318823956.9117413,96544
3318823956.932535,99872
3318823956.958247,129124
3318823956.984797,160060
3318823958.011247,189572
3318823958.037537,220044
3318823958.061933,247920
3318823958.092616,282420
3318823958.116919,311228
3318823958.1438,341336
3318823958.1720057,374664
3318823958.19661,402384
3318823958.220322,408464
3318823958.240382,408464
3318823958.2607183,407984
3318823958.281109,407984
3318823958.301216,407984
3318823958.3250237,425536
3318823958.34876,450208
3318823958.377614,483452
3318823958.4030724,508984
3318823958.427277,536024
3318823958.454648,567536
3318823958.481307,597500
3318823958.508439,628572
3318823958.536031,660004
3318823958.5606833,678492
3318823958.591447,35344
3318823958.62175,70104
3318823958.649147,102500
3318823958.6717606,102476
3318823958.692314,102476
3318823958.7136,102476
3318823958.7338037,102476
3318823958.755291,104324
3318823958.7802677,131236
3318823958.8076153,160408
3318823958.834244,191296
3318823958.859089,220416
3318823958.886441,251204
3318823958.912442,282716
3318823958.9365406,309624
3318823958.961255,338304
3318823958.986432,367524
3318823960.010787,396852
3318823960.0382023,428000
3318823960.061782,435200
3318823960.082121,434720
3318823960.103303,434720
3318823960.123356,434720
3318823960.144353,434720
3318823960.171988,465988
3318823960.1964397,491676
3318823960.224308,524124
3318823960.253315,556988
3318823960.277451,582664
3318823960.306259,616152
3318823960.333658,645064
3318823960.360528,675508
3318823960.385509,4380
3318823960.413061,37164
3318823960.440361,68756
3318823960.466504,94908
3318823960.48663,94884
3318823960.509444,94884
3318823960.529778,94884
3318823960.550591,94884
3318823960.572363,104480
3318823960.6001997,137140
3318823960.626152,164984
3318823960.657478,201176
3318823960.686237,234664
3318823960.713008,264644
3318823960.740716,297456
3318823960.76827,326992
3318823960.791427,344388
3318823960.813985,344388
3318823960.8340263,344388
3318823960.854364,344388
3318823960.874814,344388
3318823960.895904,351356
3318823960.921837,382012
3318823960.948579,411208
3318823960.972741,439316
3318823960.99926,468268
3318823962.024538,497128
3318823962.0518723,528068
3318823962.078391,559864
3318823962.1058493,592664
3318823962.131136,620592
3318823962.153535,634604
3318823962.1741037,634604
3318823962.1945,634604
3318823962.214603,634604
3318823962.238673,634604
3318823962.263485,18548
3318823962.2930803,54168
3318823962.318563,83652
3318823962.345664,114748
3318823962.37252,146080
3318823962.398816,176500
3318823962.426017,207648
3318823962.455909,242748
3318823962.482307,273976
3318823962.506529,302600
3318823962.529479,311468
3318823962.5497036,311440
3318823962.57001,311440
3318823962.590146,311440
3318823962.611193,311440
3318823962.6341248,326208
3318823962.6584044,351844
3318823962.6827097,380288
3318823962.7109385,414244
3318823962.740121,446460
3318823962.766941,476296
3318823962.792602,504896
3318823962.822715,537084
3318823962.850708,569376
3318823962.8767033,598744
3318823962.90791,634000
3318823962.9351683,664080
3318823962.957529,663600
3318823962.978959,663600
3318823964.000039,663600
3318823964.020257,663600
3318823964.040395,663628
3318823964.061693,6456
3318823964.0881042,38592
3318823964.11589,71508
3318823964.1401157,99952
3318823964.167007,129748
3318823964.191551,157776
3318823964.217957,187912
3318823964.24516,219164
3318823964.272524,250652
3318823964.300837,283568
3318823964.329015,316820
3318823964.353759,346748
3318823964.378944,353064
3318823964.40373,353064
3318823964.424118,353064
3318823964.444524,353064
3318823964.465378,357368
3318823964.489562,382980
3318823964.515695,412876
3318823964.5455914,447044
3318823964.570744,477008
3318823964.6007,511120
3318823964.6280327,542240
3318823964.65334,571256
3318823964.6770353,586248
3318823964.701145,586248
3318823964.722775,586248
3318823964.742839,586248
3318823964.765952,586248
3318823964.791045,18988
3318823964.820389,53936
3318823964.844796,81024
3318823964.8723917,114460
3318823964.8968134,144024
3318823964.926882,178784
3318823964.9550686,209464
3318823964.984561,244616
3318823966.011816,273968
3318823966.037233,302256
3318823966.0618505,329608
3318823966.090001,362728
3318823966.1201363,398272
3318823966.144497,409684
3318823966.164655,409684
3318823966.185796,409204
3318823966.206619,409204
3318823966.226667,409204
3318823966.24974,426548
3318823966.2780666,461048
3318823966.303784,489012
3318823966.327808,512752
3318823966.3546,540520
3318823966.3824863,574084
3318823966.4054136,575868
3318823966.4279757,575868
3318823966.450533,575868
3318823966.470726,575868
3318823966.491931,4896
3318823966.520009,36772
3318823966.548012,70312
3318823966.57551,102292
3318823966.6024427,131988
3318823966.630269,163940
3318823966.6551247,193608
3318823966.683486,227540
3318823966.708117,255308
3318823966.736555,287600
3318823966.763412,317264
3318823966.7911873,348828
3318823966.821216,384552
3318823966.8479614,414452
3318823966.875044,441752
3318823966.902544,472396
3318823966.923945,476164
3318823966.9447184,476164
3318823966.9649477,476164
3318823966.9851093,476164
3318823968.005532,475684
3318823968.029439,496276
3318823968.055375,526020
3318823968.080117,554880
3318823968.1054344,582376
3318823968.136274,617164
3318823968.16656,652264
3318823968.193928,679644
3318823968.2194347,17376
3318823968.244205,46340
3318823968.274523,79592
3318823968.294614,79592
3318823968.3183174,79568
3318823968.339547,79568
3318823968.3602924,79568
3318823968.382522,82612
3318823968.410346,113056
3318823968.43571,143164
3318823968.463708,176704
3318823968.4915543,209776
3318823968.5167017,238816
3318823968.543974,269444
3318823968.5706882,298172
3318823968.600369,329764
3318823968.6245174,356860
3318823968.6520376,389852
3318823968.677531,412264
3318823968.698517,412264
3318823968.719438,411784
3318823968.740103,411784
3318823968.760591,411784
3318823968.7820387,420156
3318823968.810498,451380
3318823968.840558,484648
3318823968.865538,512444
3318823968.8935947,544112
3318823968.9185257,571712
3318823968.945564,601664
3318823968.9734983,633460
3318823970.000743,661100
3318823970.02474,684748
3318823970.047576,684748
3318823970.067721,684748
3318823970.0878696,684748
3318823970.1089163,684748
3318823970.129942,5496
3318823970.15728,37840
3318823970.186367,72496
3318823970.210937,101044
3318823970.238577,134452
3318823970.26332,162792
3318823970.2928076,197060
3318823970.31845,225452
3318823970.3454933,255952
3318823970.372499,284292
3318823970.396475,311412
3318823970.423902,342376
3318823970.452653,376152
3318823970.4800777,390736
3318823970.504303,390736
3318823970.5290337,390736
3318823970.5542088,390256
3318823970.579073,390256
3318823970.604123,390256
3318823970.627243,390256
3318823970.651369,389776
3318823970.675315,389824
3318823970.697977,389824
3318823970.723402,389824
3318823970.74863,389344
3318823970.773134,389344
3318823970.798197,389344
3318823970.823251,389344
3318823970.847232,389344
3318823970.872013,388864
3318823970.897788,388888
3318823970.9222307,388888
3318823970.9449987,388888
3318823970.96774,388408
3318823970.991375,388456
3318823972.014637,388456
3318823972.039312,388456
3318823972.060268,388456
3318823972.083965,387976
3318823972.1075916,387976
3318823972.13194,387976
3318823972.15658,387976
3318823972.182109,387496
3318823972.2047243,387520
3318823972.2282867,387520
3318823972.253216,387520
3318823972.277502,387520
3318823972.303424,387064
3318823972.326161,387064
3318823972.348989,387064
3318823972.3727417,387064
3318823972.395555,386584
3318823972.418294,386632
3318823972.443315,386632
3318823972.465658,386632
3318823972.491276,386632
3318823972.5200644,386152
